Time,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPriceA,BidVolumeA,BidPrice11,BidVolume11,BidPrice12,BidVolume12,BidPrice13,BidVolume13,BidPrice14,BidVolume14,BidPrice15,BidVolume15,BidPrice16,BidVolume16,BidPrice17,BidVolume17,BidPrice18,BidVolume18,BidPrice19,BidVolume19,BidPrice20,BidVolume20,OfferPrice1,OfferVolume1,OfferPrice2,OfferVolume2,OfferPrice3,OfferVolume3,OfferPrice4,OfferVolume4,OfferPrice5,OfferVolume5,OfferPrice6,OfferVolume6,OfferPrice7,OfferVolume7,OfferPrice8,OfferVolume8,OfferPrice9,OfferVolume9,OfferPriceA,OfferVolumeA,OfferPrice11,OfferVolume11,OfferPrice12,OfferVolume12,OfferPrice13,OfferVolume13,OfferPrice14,OfferVolume14,OfferPrice15,OfferVolume15,OfferPrice16,OfferVolume16,OfferPrice17,OfferVolume17,OfferPrice18,OfferVolume18,OfferPrice19,OfferVolume19,OfferPrice20,OfferVolume20
09:30:17.950,6.83,50200.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:17.950,6.83,48600.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:17.950,6.83,48200.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:17.950,6.83,47484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.240,6.83,47484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.280,6.83,47284.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.280,6.83,46684.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.280,6.83,46684.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.400,6.83,46484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.590,6.83,45784.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.700,6.83,41984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546100.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.880,6.83,41984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546600.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:18.880,6.83,41984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:19.010,6.83,38484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,107400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:19.130,6.83,38484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:19.220,6.83,38484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,20500.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:19.420,6.83,38484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:19.960,6.83,38284.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.320,6.83,36784.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.320,6.83,36584.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.350,6.83,34984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.810,6.83,32684.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,4800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.850,6.83,32684.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:20.980,6.83,28984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,143300.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.110,6.83,28984.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.240,6.83,28584.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,60700.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.240,6.83,28584.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.270,6.83,25084.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,23484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,23200.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,23000.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,22284.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,19800.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,18784.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.310,6.83,18484.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
09:30:21.350,6.83,18467.0,6.82,10400.0,6.81,29700.0,6.8,47300.0,6.79,500.0,6.78,5500.0,6.77,13600.0,6.76,21500.0,6.75,38800.0,6.74,6000.0,6.73,18400.0,6.72,5000.0,6.71,72000.0,6.7,80200.0,6.69,50000.0,6.68,2600.0,6.67,6000.0,6.66,3600.0,6.65,38100.0,6.64,62200.0,6.84,148700.0,6.85,21000.0,6.86,8800.0,6.87,16100.0,6.88,36700.0,6.89,50000.0,6.9,146500.0,6.91,18400.0,6.92,42800.0,6.93,61900.0,6.94,34800.0,6.95,104500.0,6.96,61100.0,6.97,13800.0,6.98,169900.0,6.99,108400.0,7.0,546800.0,7.01,28400.0,7.02,22600.0,7.03,11600.0
