OrderTime,InstrumentID,Price,Volume,ApplSeqNum,OrderBSFlag,ADFlag
09:38:38.310,600029,6.8,300,1025002,S,D
09:38:38.310,600029,6.8,600,1025010,S,D
09:38:38.340,600029,6.8,1100,1025086,S,D
09:38:38.340,600029,6.8,600,1024989,S,D
09:38:38.340,600029,6.8,500,1025062,S,D
09:38:39.700,600029,7.38,100,1285829,S,A
09:38:39.820,600029,6.77,9000,1286013,B,A
09:38:39.900,600029,6.79,1400,1286135,B,A
09:38:40.340,600029,6.8,500,1286680,S,A
09:38:40.970,600029,7.48,1500,1287423,S,A
09:38:41.030,600029,6.78,300,1287457,B,A
09:38:41.640,600029,6.8,200,1281838,S,D
09:38:42.060,600029,6.79,100,1289377,B,A
09:38:42.120,600029,6.79,100,1289392,B,A
09:38:42.120,600029,6.79,4000,1289393,B,A
09:38:42.210,600029,6.85,1000,1289868,S,A
09:38:42.340,600029,6.8,200,1290052,S,A
09:38:42.630,600029,6.75,5000,1290491,B,A
09:38:42.800,600029,6.85,3500,1290746,S,A
09:38:43.770,600029,6.74,5000,1292395,B,A
09:38:44.120,600029,6.98,100,1292964,S,A
09:38:44.580,600029,6.79,1400,1293968,B,A
09:38:44.950,600029,7.45,500,1294719,S,A
09:38:45.120,600029,6.79,100,1295043,B,A
09:38:45.210,600029,6.79,1000,1295341,B,A
09:38:45.240,600029,7.23,8950,1295347,S,A
09:38:45.940,600029,6.79,13700,1296305,S,A
09:38:46.290,600029,6.82,100,1051136,S,D
09:38:46.350,600029,6.78,200,1296831,B,A
09:38:46.380,600029,6.78,200,1296897,B,A
09:38:46.380,600029,6.78,200,1296898,B,A
09:38:46.400,600029,6.78,200,1296925,B,A
09:38:46.400,600029,6.78,200,1296927,B,A
09:38:46.400,600029,6.78,200,1296929,B,A
09:38:46.400,600029,6.79,200,1296944,B,A
09:38:46.400,600029,6.79,200,1296945,B,A
09:38:46.400,600029,6.79,200,1296946,B,A
09:38:46.400,600029,6.79,200,1296960,B,A
09:38:46.400,600029,6.79,100,1296961,B,A
09:38:46.400,600029,6.79,300,1296962,B,A
09:38:46.400,600029,6.79,100,1296963,B,A
09:38:46.400,600029,6.79,300,1296964,B,A
09:38:46.400,600029,6.79,300,1296966,B,A
09:38:46.400,600029,6.78,800,1296970,B,A
09:38:46.400,600029,6.79,200,1296982,B,A
09:38:46.400,600029,6.79,200,1296983,B,A
09:38:46.400,600029,6.79,100,1296984,B,A
09:38:46.400,600029,6.78,200,1296985,B,A
09:38:46.440,600029,6.78,200,1297000,B,A
09:38:46.440,600029,6.79,1200,1297001,B,A
09:38:46.440,600029,6.79,100,1297016,B,A
09:38:46.440,600029,6.79,200,1297017,B,A
09:38:46.440,600029,6.79,200,1297018,B,A
09:38:46.440,600029,6.79,200,1297019,B,A
09:38:46.440,600029,6.79,100,1297020,B,A
09:38:46.440,600029,6.79,200,1297021,B,A
09:38:46.440,600029,6.79,300,1297022,B,A
09:38:46.440,600029,6.79,200,1297035,B,A
09:38:46.440,600029,6.79,300,1297036,B,A
09:38:46.440,600029,6.79,200,1297037,B,A
09:38:46.440,600029,6.79,100,1297038,B,A
09:38:46.440,600029,6.79,100,1297039,B,A
09:38:46.440,600029,6.79,400,1297040,B,A
09:38:46.440,600029,6.79,300,1297041,B,A
09:38:46.440,600029,6.78,200,1297042,B,A
09:38:46.440,600029,6.78,900,1297047,B,A
09:38:46.440,600029,6.78,2500,1297048,B,A
09:38:46.470,600029,6.79,500,1297056,B,A
09:38:46.470,600029,6.79,100,1297057,B,A
09:38:46.470,600029,6.78,200,1297066,B,A
09:38:46.510,600029,6.79,200,1297130,B,A
09:38:46.510,600029,6.79,200,1297131,B,A
09:38:46.510,600029,6.79,200,1297133,B,A
09:38:46.510,600029,6.79,100,1297134,B,A
09:38:46.590,600029,6.78,200,1297227,B,A
09:38:46.640,600029,6.78,200,1297282,B,A
09:38:46.640,600029,6.78,200,1297283,B,A
09:38:46.670,600029,6.78,200,1297293,B,A
09:38:46.670,600029,6.78,900,1297294,B,A
09:38:46.670,600029,6.79,100,1297307,B,A
09:38:46.750,600029,6.79,100,1297397,B,A
09:38:46.750,600029,6.79,100,1297398,B,A
09:38:46.750,600029,6.79,100,1297403,B,A
09:38:46.750,600029,6.79,100,1297404,B,A
09:38:46.750,600029,6.79,100,1297405,B,A
09:38:46.750,600029,6.79,100,1297406,B,A
09:38:46.750,600029,6.78,1200,1297413,B,A
09:38:46.750,600029,6.79,100,1297440,B,A
09:38:46.780,600029,6.79,100,1297464,B,A
09:38:46.830,600029,6.79,100,1297505,B,A
09:38:46.830,600029,6.79,100,1297507,B,A
09:38:46.830,600029,6.79,100,1297514,B,A
09:38:46.890,600029,6.79,100,1297582,B,A
09:38:46.890,600029,6.79,200,1297583,B,A
09:38:46.890,600029,6.79,100,1297584,B,A
09:38:46.950,600029,6.79,100,1297667,B,A
09:38:47.000,600029,6.78,500,1241606,B,D
09:38:47.060,600029,6.78,400,1241605,B,D
09:38:47.060,600029,7.43,2000,1297826,S,A
09:38:47.140,600029,6.78,600,1241521,B,D
09:38:47.970,600029,6.72,1100,1299480,B,A
09:38:47.970,600029,6.78,800,1240101,B,D
09:38:47.970,600029,6.4,300,1299584,B,A
09:38:48.030,600029,6.78,3700,1246695,B,D
09:38:48.080,600029,7.28,2100,1299762,S,A
09:38:48.080,600029,6.8,5600,1299817,B,A
09:38:48.080,600029,6.8,9700,1299818,B,A
09:38:48.080,600029,6.8,100,1299842,B,A
09:38:48.080,600029,6.8,100,1299850,B,A
09:38:48.080,600029,6.8,100,1299851,B,A
09:38:48.080,600029,6.8,100,1299853,B,A
09:38:48.080,600029,6.79,500,1299854,B,A
09:38:48.080,600029,6.79,400,1299856,B,A
09:38:48.080,600029,6.8,300,1299857,B,A
09:38:48.120,600029,6.8,5400,1299861,B,A
09:38:48.120,600029,6.8,9700,1299862,B,A
09:38:48.120,600029,6.8,100,1299868,B,A
09:38:48.120,600029,6.8,1000,1299873,B,A
09:38:48.120,600029,6.8,400,1299874,B,A
09:38:48.120,600029,6.79,100,1299900,B,A
09:38:48.120,600029,6.8,1100,1299920,B,A
09:38:48.120,600029,6.8,2400,1299921,B,A
09:38:48.120,600029,6.8,800,1299922,B,A
09:38:48.120,600029,6.8,1700,1299924,B,A
09:38:48.150,600029,6.79,600,1299944,B,A
09:38:48.150,600029,6.8,200,1299945,B,A
09:38:48.150,600029,6.8,100,1299947,B,A
09:38:48.150,600029,6.8,400,1299949,B,A
09:38:48.150,600029,6.8,800,1299950,B,A
09:38:48.150,600029,6.8,500,1299988,B,A
09:38:48.180,600029,6.78,100,1240103,B,D
09:38:48.240,600029,6.79,1200,1300147,B,A
09:38:48.270,600029,6.78,900,1240057,B,D
09:38:48.300,600029,6.79,1400,1300287,B,A
09:38:48.360,600029,6.78,200,1243374,B,D
09:38:48.400,600029,6.79,800,1300505,B,A
09:38:48.400,600029,6.79,100,1300506,B,A
09:38:48.440,600029,6.8,1300,1300531,B,A
09:38:48.440,600029,6.78,100,1237689,B,D
09:38:48.440,600029,6.79,1600,1300572,B,A
09:38:48.440,600029,6.79,1600,1300573,B,A
09:38:48.620,600029,6.8,400,1300751,B,A
09:38:48.650,600029,6.8,200,1300786,B,A
09:38:48.880,600029,6.77,200,1183448,B,D
09:38:48.880,600029,6.8,200,1301114,B,A
09:38:48.970,600029,6.79,500,1299854,B,D
09:38:49.020,600029,6.79,400,1299856,B,D
09:38:49.240,600029,6.79,100,1301520,B,A
09:38:49.370,600029,6.8,400,1301638,B,A
09:38:49.370,600029,6.8,800,1301647,B,A
09:38:49.420,600029,6.79,100,1301724,B,A
09:38:49.570,600029,6.8,500,1301861,B,A
09:38:49.600,600029,6.8,100,1301874,B,A
09:38:49.600,600029,6.8,200,1301877,B,A
09:38:49.600,600029,6.8,100,1301884,B,A
09:38:49.600,600029,6.8,200,1301892,B,A
09:38:49.670,600029,6.79,100,1301909,B,A
09:38:49.670,600029,6.8,100,1301953,B,A
09:38:49.920,600029,6.8,5000,1302239,B,A
09:38:50.130,600029,6.79,100,1300506,B,D
09:38:50.180,600029,6.78,9400,1264505,B,D
09:38:50.300,600029,6.81,100,970584,S,D
09:38:50.390,600029,6.81,6900,970942,S,D
09:38:51.040,600029,6.84,7700,1303768,S,A
09:38:51.040,600029,6.8,6100,1303770,B,A
09:38:51.040,600029,6.84,3400,1303771,S,A
09:38:51.040,600029,6.84,18700,1303772,S,A
09:38:51.040,600029,6.84,3400,1303773,S,A
09:38:51.040,600029,6.84,20500,1303799,S,A
09:38:51.040,600029,6.8,14700,1303803,B,A
09:38:51.040,600029,6.8,14700,1303804,B,A
09:38:51.040,600029,6.84,3200,1303819,S,A
09:38:51.040,600029,6.84,8800,1303836,S,A
09:38:51.090,600029,6.84,2400,1303874,S,A
09:38:51.150,600029,6.8,1700,1299924,B,D
09:38:51.560,600029,6.81,5800,1304557,B,A
09:38:51.860,600029,6.8,5000,1302239,B,D
09:38:51.980,600029,6.82,1800,1305066,S,A
09:38:52.040,600029,7.4,2000,1305117,S,A
09:38:52.040,600029,6.81,200,1305128,B,A
09:38:52.120,600029,6.79,600,1299944,B,D
09:38:52.210,600029,6.81,200,1305282,B,A
09:38:52.600,600029,6.79,100,1301909,B,D
09:38:52.630,600029,6.79,100,1301724,B,D
09:38:52.940,600029,6.81,200,1306251,B,A
09:38:53.780,600029,7.47,5000,1307649,S,A
09:38:54.020,600029,6.81,1000,1308080,B,A
09:38:54.080,600029,6.8,400,1301638,B,D
09:38:54.080,600029,6.8,5400,1299817,B,D
09:38:54.080,600029,6.8,100,1299868,B,D
09:38:54.080,600029,6.8,1000,1299873,B,D
09:38:54.080,600029,6.8,400,1299874,B,D
09:38:54.080,600029,6.8,200,1299945,B,D
09:38:54.080,600029,6.8,300,1299857,B,D
09:38:54.080,600029,6.8,100,1299853,B,D
09:38:54.080,600029,6.8,100,1299850,B,D
09:38:54.080,600029,6.8,2400,1299921,B,D
09:38:54.080,600029,6.8,800,1299922,B,D
09:38:54.080,600029,6.8,800,1301647,B,D
09:38:54.080,600029,6.8,1100,1299920,B,D
09:38:54.100,600029,6.8,9700,1299862,B,D
09:38:54.100,600029,6.8,5400,1299861,B,D
09:38:54.200,600029,6.8,200,1301877,B,D
09:38:54.200,600029,6.8,400,1299949,B,D
09:38:54.200,600029,6.8,800,1299950,B,D
09:38:54.200,600029,6.8,200,1301892,B,D
09:38:54.200,600029,6.8,100,1301884,B,D
09:38:54.200,600029,6.8,100,1299851,B,D
09:38:54.200,600029,6.8,100,1301953,B,D
09:38:54.200,600029,6.8,100,1301874,B,D
09:38:54.200,600029,6.8,100,1299947,B,D
09:38:54.200,600029,6.8,500,1301861,B,D
09:38:54.200,600029,6.8,100,1299842,B,D
09:38:54.200,600029,6.8,500,1299988,B,D
09:38:56.070,600029,6.73,1000,1310350,B,A
09:38:56.320,600029,6.82,2000,1310706,S,A
09:38:56.460,600029,6.79,200,1297035,B,D
09:38:56.460,600029,6.79,300,1297036,B,D
09:38:56.460,600029,6.79,200,1297037,B,D
09:38:56.460,600029,6.79,100,1297038,B,D
09:38:56.460,600029,6.79,100,1297039,B,D
09:38:56.460,600029,6.79,400,1297040,B,D
09:38:56.460,600029,6.79,300,1297041,B,D
09:38:56.630,600029,6.79,300,1296962,B,D
09:38:56.660,600029,6.79,500,1297056,B,D
09:38:56.660,600029,6.79,100,1297057,B,D
09:38:56.660,600029,6.79,200,1297133,B,D
09:38:56.660,600029,6.79,200,1297131,B,D
09:38:56.660,600029,6.79,200,1297130,B,D
09:38:56.660,600029,6.79,100,1297134,B,D
09:38:56.660,600029,6.79,200,1296944,B,D
09:38:56.660,600029,6.79,200,1296945,B,D
09:38:56.660,600029,6.79,200,1296946,B,D
09:38:56.660,600029,6.79,200,1296982,B,D
09:38:56.660,600029,6.79,200,1296983,B,D
09:38:56.660,600029,6.79,100,1296984,B,D
09:38:56.660,600029,6.79,100,1297016,B,D
09:38:56.660,600029,6.79,200,1297021,B,D
09:38:56.660,600029,6.79,200,1297018,B,D
09:38:56.660,600029,6.79,200,1297017,B,D
09:38:56.660,600029,6.79,300,1297022,B,D
09:38:56.660,600029,6.79,200,1297019,B,D
09:38:56.660,600029,6.79,100,1297020,B,D
09:38:56.720,600029,6.79,300,1296966,B,D
09:38:56.720,600029,6.81,100,1311429,B,A
09:38:56.720,600029,6.81,400,1311430,B,A
09:38:56.720,600029,6.81,1000,1311432,B,A
09:38:56.750,600029,6.81,100,1311488,B,A
09:38:56.750,600029,6.81,100,1311498,B,A
09:38:56.750,600029,6.81,300,1311499,B,A
09:38:56.750,600029,6.81,100,1311500,B,A
09:38:56.750,600029,6.81,100,1311503,B,A
09:38:56.810,600029,6.79,100,1297440,B,D
09:38:56.810,600029,6.81,3900,1311532,B,A
09:38:56.810,600029,6.81,100,1311562,B,A
09:38:56.810,600029,6.81,400,1311568,B,A
09:38:56.870,600029,6.79,100,1297307,B,D
09:38:56.890,600029,6.79,100,1297404,B,D
09:38:56.890,600029,6.79,100,1297403,B,D
09:38:56.890,600029,6.79,100,1297397,B,D
09:38:56.890,600029,6.79,100,1297398,B,D
09:38:56.890,600029,6.79,100,1297405,B,D
09:38:56.890,600029,6.79,100,1297406,B,D
09:38:56.970,600029,6.79,100,1296963,B,D
09:38:56.970,600029,6.79,200,1296960,B,D
09:38:56.970,600029,6.79,100,1296961,B,D
09:38:56.990,600029,6.79,100,1297464,B,D
09:38:56.990,600029,6.79,300,1296964,B,D
09:38:56.990,600029,6.79,100,1297514,B,D
09:38:57.020,600029,6.79,100,1297667,B,D
09:38:57.050,600029,6.79,100,1297582,B,D
09:38:57.050,600029,6.79,200,1297583,B,D
09:38:57.050,600029,6.79,100,1297584,B,D
09:38:57.050,600029,6.79,100,1297505,B,D
09:38:57.050,600029,6.79,100,1297507,B,D
09:38:57.080,600029,6.8,1000,1311944,B,A
09:38:57.250,600029,6.82,2100,1312150,S,A
09:38:57.510,600029,6.84,600,1312527,S,A
09:38:57.720,600029,6.81,4100,1312726,B,A
09:38:58.420,600029,7.48,500,1313653,S,A
09:38:58.510,600029,6.81,5000,1313762,B,A
09:38:58.590,600029,6.82,10000,1313851,S,A
09:38:58.730,600029,6.82,2600,1314062,S,A
09:38:58.860,600029,7.48,1000,1314281,S,A
09:38:59.950,600029,6.85,200,1316107,S,A
09:39:00.700,600029,7.2,3500,1317339,S,A
09:39:00.760,600029,7.05,15000,1317607,S,A
09:39:01.260,600029,7.3,1600,1318611,S,A
09:39:01.780,600029,6.83,800,1319417,S,A
09:39:01.840,600029,6.79,100,1319527,B,A
09:39:02.220,600029,7.08,3700,1320008,S,A
09:39:02.380,600029,6.79,300,1320289,B,A
09:39:02.610,600029,6.82,300,1320805,S,A
09:39:04.830,600029,7.0,1000,1325082,S,A
09:39:04.940,600029,6.81,9300,1325228,B,A
09:39:05.390,600029,6.81,800,1325959,B,A
09:39:05.470,600029,6.81,100,1326099,B,A
09:39:05.510,600029,6.81,300,1326133,B,A
09:39:05.730,600029,6.81,400,1326688,B,A
09:39:06.140,600029,6.81,400,1327526,B,A
09:39:07.560,600029,6.96,200,1330484,S,A
09:39:08.050,600029,6.82,1300,1331220,S,A
09:39:08.120,600029,6.79,3000,1331283,B,A
09:39:08.360,600029,6.79,2000,1331828,B,A
09:39:08.510,600029,6.81,6800,1332155,B,A
09:39:08.800,600029,6.65,120200,1332869,B,A
09:39:08.840,600029,6.99,1000,1332970,S,A
09:39:08.900,600029,6.81,1100,1333106,B,A
09:39:08.950,600029,6.81,100,1333188,B,A
09:39:09.010,600029,7.4,5700,1333298,S,A
09:39:11.680,600029,7.0,100,1337742,S,A
09:39:12.360,600029,7.0,100,1338915,S,A
09:39:12.420,600029,6.92,3300,1339047,S,A
09:39:12.520,600029,7.31,34700,1339141,S,A
09:39:12.680,600029,6.82,600,1339425,S,A
09:39:13.070,600029,6.82,1000,1339888,S,A
09:39:13.130,600029,6.78,400,1264611,B,D
09:39:13.670,600029,7.48,1000,1340626,S,A
09:39:13.970,600029,6.81,400,1341137,B,A
09:39:14.120,600029,6.9,10000,1341440,S,A
09:39:15.810,600029,6.82,800,1345010,S,A
09:39:17.440,600029,6.81,1200,1347756,B,A
09:39:17.720,600029,7.0,2000,1348366,S,A
09:39:17.820,600029,7.09,1500,1348562,S,A
09:39:18.420,600029,6.82,90300,408942,S,D
09:39:18.450,600029,7.48,600,32082,S,D
09:39:18.480,600029,7.0,1700,1349637,S,A
09:39:20.180,600029,7.1,4000,1352188,S,A
09:39:20.380,600029,6.82,4800,406579,S,D
09:39:20.470,600029,6.81,200,1352680,B,A
09:39:20.560,600029,7.33,2000,309734,S,D
09:39:21.340,600029,6.99,5000,1354339,S,A
09:39:23.030,600029,7.1,100,1356887,S,A
09:39:23.260,600029,6.82,500,1357189,S,A
09:39:23.260,600029,6.82,700,1357223,S,A
09:39:23.260,600029,6.82,2000,1357224,S,A
09:39:23.260,600029,6.82,500,1357251,S,A
09:39:23.260,600029,6.82,1900,1357252,S,A
09:39:23.260,600029,6.82,600,1357273,S,A
09:39:23.260,600029,6.82,500,1357293,S,A
09:39:23.260,600029,6.82,500,1357294,S,A
09:39:23.260,600029,6.82,3700,1357301,S,A
09:39:23.260,600029,6.82,800,1357319,S,A
09:39:23.320,600029,6.82,600,1357332,S,A
09:39:23.320,600029,6.82,1100,1357365,S,A
09:39:23.320,600029,6.82,500,1357370,S,A
09:39:23.320,600029,6.82,700,1357400,S,A
09:39:23.320,600029,6.82,500,1357412,S,A
09:39:23.320,600029,6.82,800,1357420,S,A
09:39:23.320,600029,6.82,800,1357426,S,A
09:39:23.340,600029,6.82,7500,1357436,S,A
09:39:23.370,600029,6.82,200,1357493,S,A
09:39:23.370,600029,6.82,500,1357535,S,A
09:39:23.400,600029,6.82,75,1357570,S,A
09:39:24.150,600029,6.77,1400,1359009,B,A
09:39:24.640,600029,6.82,10000,1313851,S,D
09:39:25.500,600029,6.65,47200,1361022,B,A
09:39:27.360,600029,6.7,1400,1364209,B,A
09:39:27.630,600029,6.9,1000,1364600,S,A
09:39:27.750,600029,6.78,5700,1267869,B,D
09:39:27.930,600029,6.81,1100,1365090,B,A
09:39:29.410,600029,6.85,25000,1367005,S,A
09:39:29.410,600029,6.81,6000,1367074,B,A
09:39:30.620,600029,6.82,2600,1369095,S,A
09:39:31.080,600029,6.81,4200,1369748,B,A
09:39:31.910,600029,7.05,25500,1370751,S,A
09:39:33.060,600029,6.82,1000,1372623,S,A
09:39:33.450,600029,6.79,100,1301520,B,D
09:39:33.780,600029,6.81,3400,1373833,B,A
09:39:33.800,600029,6.98,600,1373888,S,A
09:39:34.190,600029,6.81,100,1374459,B,A
09:39:34.480,600029,6.81,1000,1374815,B,A
09:39:35.180,600029,6.83,800,1319417,S,D
09:39:35.500,600029,6.81,100,1376524,B,A
09:39:35.520,600029,6.81,100,1376611,B,A
09:39:35.750,600029,6.81,400,1377049,B,A
09:39:35.870,600029,7.1,2900,1377351,S,A
09:39:36.020,600029,6.78,4400,1377568,B,A
09:39:37.380,600029,6.81,9400,1379558,B,A
09:39:37.440,600029,6.84,1400,1379623,S,A
09:39:38.380,600029,6.8,1000,1311944,B,D
09:39:38.640,600029,6.85,5000,1381247,S,A
09:39:38.660,600029,6.86,800,1381308,S,A
09:39:38.820,600029,6.81,1000,1381598,B,A
09:39:39.210,600029,6.81,300,1382221,B,A
09:39:39.300,600029,6.81,700,1365090,B,D
09:39:39.360,600029,7.48,2000,1382453,S,A
09:39:39.600,600029,6.99,10000,1382762,S,A
09:39:39.870,600029,6.85,3500,1290746,S,D
09:39:39.890,600029,7.48,500,1383056,S,A
09:39:40.520,600029,6.82,4000,1383860,S,A
09:39:41.530,600029,7.48,50000,1385100,S,A
09:39:41.940,600029,7.2,2000,1385661,S,A
09:39:43.040,600029,6.85,100,1387219,S,A
09:39:43.940,600029,6.81,1100,1388342,B,A
09:39:44.290,600029,7.4,12000,1388846,S,A
09:39:44.370,600029,6.81,3000,1389001,B,A
09:39:44.910,600029,7.47,1000,1389811,S,A
09:39:45.140,600029,6.98,1800,1390317,S,A
09:39:45.970,600029,7.19,31600,316330,S,D
09:39:46.270,600029,6.82,200,1391774,S,A
09:39:47.010,600029,6.78,1500,1392718,B,A
09:39:47.770,600029,6.85,5000,1393903,S,A
09:39:48.640,600029,7.48,3400,1395127,S,A
09:39:49.040,600029,7.0,1100,1395583,S,A
09:39:49.080,600029,6.82,100,1395619,S,A
09:39:50.450,600029,6.78,6700,1253877,B,D
09:39:50.690,600029,6.82,5900,1398058,S,A
09:39:51.170,600029,6.85,2000,1398804,S,A
09:39:51.340,600029,6.81,100,1399082,B,A
09:39:51.690,600029,7.48,500,1399435,S,A
09:39:52.430,600029,7.48,200,1400289,S,A
09:39:54.000,600029,7.1,300,1402655,S,A
09:39:54.100,600029,6.98,20000,1402867,S,A
09:39:54.700,600029,6.82,300,1403683,S,A
09:39:55.130,600029,6.99,1000,1404233,S,A
09:39:56.600,600029,6.95,100,1406325,S,A
09:39:57.480,600029,7.01,1800,1407801,S,A
09:39:57.570,600029,7.48,500,1407938,S,A
09:39:57.740,600029,6.99,1000,1408137,S,A
09:39:58.910,600029,6.9,5000,1409490,S,A
09:39:59.140,600029,6.81,6000,1409725,B,A
